x,y,score,row_id,region,x_min,x_max,y_min,y_max
8403.411,10192.326,-0.131167136388241,26876,Top-left,8100,11500,8200,11000
8404.422,8818.878,-0.0753583371930609,25357,Top-left,8100,11500,8200,11000
8404.598,10571.32,0.0506124308169568,27290,Top-left,8100,11500,8200,11000
8405.576,9483.314,0.0659122342668648,26044,Top-left,8100,11500,8200,11000
8406.068,17237.18,0.0987216043591098,48237,Bottom-left,6300,9700,15500,18200
8406.698,16348.2295,-0.0253287820868334,46787,Bottom-left,6300,9700,15500,18200
8406.772,17442.697,0.253829341173335,48619,Bottom-left,6300,9700,15500,18200
8407.193,17003.023,-0.0453353231067014,47822,Bottom-left,6300,9700,15500,18200
8407.773,16262.891,0.214826746980882,46668,Bottom-left,6300,9700,15500,18200
8408.324,16662.082,-0.0469773137849818,47264,Bottom-left,6300,9700,15500,18200
8409.621,16693.535,-0.146127588962501,47320,Bottom-left,6300,9700,15500,18200
8410.795,10465.846,-0.0717887679909863,27173,Top-left,8100,11500,8200,11000
8410.833,17658.418,0.105679788896033,49005,Bottom-left,6300,9700,15500,18200
8411.348,15986.589,0.146976817298977,46292,Bottom-left,6300,9700,15500,18200
8412.44,17628.504,0.172698395661198,48951,Bottom-left,6300,9700,15500,18200
8412.714,15520.054,0.0155531154998155,45594,Bottom-left,6300,9700,15500,18200
8413.144,17498.434,0.142803802832623,48733,Bottom-left,6300,9700,15500,18200
8414.756,10702.427,-0.00295991331380871,27454,Top-left,8100,11500,8200,11000
8415.274,16425.21,0.0898135605349898,46899,Bottom-left,6300,9700,15500,18200
8416.226,15546.463,0.00480277890318825,45639,Bottom-left,6300,9700,15500,18200
8416.648,17539.89,0.0218626366152189,48821,Bottom-left,6300,9700,15500,18200
8416.751,9813.934,-0.0406680534534801,26402,Top-left,8100,11500,8200,11000
8418.044,17261.623,0.0449274062081819,48286,Bottom-left,6300,9700,15500,18200
8419.897,9350.267,-0.132299511833927,25914,Top-left,8100,11500,8200,11000
8419.97,8748.788,-0.0457161761357948,25298,Top-left,8100,11500,8200,11000
8420.65,17587.82,0.0466818048879313,48896,Bottom-left,6300,9700,15500,18200
8420.744,17950.41,0.00413480951229905,49473,Bottom-left,6300,9700,15500,18200
8422.002,17845.809,-0.0344211654000558,49308,Bottom-left,6300,9700,15500,18200
8423.1,10145.157,-0.0308850309152093,26833,Top-left,8100,11500,8200,11000
8423.231,17982.863,-0.0145045162377593,49512,Bottom-left,6300,9700,15500,18200
8423.543,18169.465,-0.0279266058906112,59342,Bottom-left,6300,9700,15500,18200
8425.019,10875.447,-0.122976703619994,27698,Top-left,8100,11500,8200,11000
8425.124,17194.46,-0.0107151890780834,48158,Bottom-left,6300,9700,15500,18200
8425.1875,8294.338,-0.116265884444886,24829,Top-left,8100,11500,8200,11000
8425.278,10115.033,0.149776483538205,26787,Top-left,8100,11500,8200,11000
8425.791,10554.705,0.0145764155926058,27273,Top-left,8100,11500,8200,11000
8426.541,9289.176,-0.158250766713464,25851,Top-left,8100,11500,8200,11000
8427.54,16296.523,0.115534939520532,46715,Bottom-left,6300,9700,15500,18200
8427.831,16407.41,0.211337141709507,46866,Bottom-left,6300,9700,15500,18200
8429.213,16217.011,0.161605948929804,46575,Bottom-left,6300,9700,15500,18200
8429.856,16451.854,0.0400499183774746,46941,Bottom-left,6300,9700,15500,18200
8431.34,16592.494,-0.134004411211538,47162,Bottom-left,6300,9700,15500,18200
8432.253,17342.693,0.209640813645552,48443,Bottom-left,6300,9700,15500,18200
8432.409,16091.781,0.140064797712244,46405,Bottom-left,6300,9700,15500,18200
8433.261,9323.466,-0.0430805780793152,25882,Top-left,8100,11500,8200,11000
8433.484,10979.129,-0.11235587951339,27809,Top-left,8100,11500,8200,11000
8433.499,16722.262,0.00324727975472217,47347,Bottom-left,6300,9700,15500,18200
8436.024,17218.283,0.0218650170151297,48206,Bottom-left,6300,9700,15500,18200
8438.336,16773.184,-0.0534721752984066,47431,Bottom-left,6300,9700,15500,18200
8439.448,17700.781,0.375936879601675,49079,Bottom-left,6300,9700,15500,18200
8439.841,16259.163,0.0311551716389262,46659,Bottom-left,6300,9700,15500,18200
8440.885,16638.695,-0.172971768268205,47235,Bottom-left,6300,9700,15500,18200
8440.9375,17249.256,0.00546544637258539,48266,Bottom-left,6300,9700,15500,18200
8442.143,10262.635,-0.147859471498353,26951,Top-left,8100,11500,8200,11000
8442.643,17380,0.0860806620811087,48503,Bottom-left,6300,9700,15500,18200
8443.214,17483.87,0.271133065813191,48701,Bottom-left,6300,9700,15500,18200
8443.339,16672.26,0.000232928849187757,47272,Bottom-left,6300,9700,15500,18200
8445.027,17955.47,0.0553840686409864,49480,Bottom-left,6300,9700,15500,18200
8445.047,16508.104,0.0909166268537511,47034,Bottom-left,6300,9700,15500,18200
8445.382,10342.3545,-0.122747174728501,27031,Top-left,8100,11500,8200,11000
8446.085,17600.443,0.140504489162827,48911,Bottom-left,6300,9700,15500,18200
8447.8125,17802.754,0.0598335194293303,49237,Bottom-left,6300,9700,15500,18200
8448.381,17575.518,0.122151239323552,48882,Bottom-left,6300,9700,15500,18200
8448.385,16378.593,-0.0192671932113518,46839,Bottom-left,6300,9700,15500,18200
8448.967,16530.559,0.0700263197468305,47072,Bottom-left,6300,9700,15500,18200
8449.622,9094.683,-0.20523040937736,25663,Top-left,8100,11500,8200,11000
8455.234,8833.905,-0.0161083596896278,25395,Top-left,8100,11500,8200,11000
8456.696,16219.255,-0.0287925471585371,46582,Bottom-left,6300,9700,15500,18200
8457.822,10891.864,-0.284701240545006,27706,Top-left,8100,11500,8200,11000
8458.339,17740.75,0.0550258125907771,49144,Bottom-left,6300,9700,15500,18200
8459.09,18076.027,-0.000530831547917106,59186,Bottom-left,6300,9700,15500,18200
8461.506,16000.286,0.0758649108082507,46307,Bottom-left,6300,9700,15500,18200
8462.743,10509.495,-0.13573629374739,27218,Top-left,8100,11500,8200,11000
8463.18,16354.246,-0.0370189892038336,46794,Bottom-left,6300,9700,15500,18200
8463.737,17630.719,0.214359713335673,48958,Bottom-left,6300,9700,15500,18200
8463.767,10762.048,-0.0127726337019075,27536,Top-left,8100,11500,8200,11000
8465.617,16828.78,-0.227093097513575,47540,Bottom-left,6300,9700,15500,18200
8466.069,10109.234,0.00190108705274248,26772,Top-left,8100,11500,8200,11000
8466.345,17354.55,0.0995599779199544,48455,Bottom-left,6300,9700,15500,18200
8467.245,17898.504,0.0634074991167091,49387,Bottom-left,6300,9700,15500,18200
8468.051,16918.486,0.00084017762565619,47675,Bottom-left,6300,9700,15500,18200
8468.107,16548.852,0.0790790935606421,47078,Bottom-left,6300,9700,15500,18200
8469.159,18197.71,-0.174270680170094,59385,Bottom-left,6300,9700,15500,18200
8469.205,17972.41,0.127819436567139,49485,Bottom-left,6300,9700,15500,18200
8469.282,8664.895,-0.152926586648491,25195,Top-left,8100,11500,8200,11000
8472.368,16761.498,0.00194747799617018,47399,Bottom-left,6300,9700,15500,18200
8472.532,10860.79,-0.0317505732093359,27671,Top-left,8100,11500,8200,11000
8472.6045,16133.196,0.023560171308313,46460,Bottom-left,6300,9700,15500,18200
8473.034,17304.947,0.267721297188986,48370,Bottom-left,6300,9700,15500,18200
8473.48,18162.084,-0.122747174728501,59324,Bottom-left,6300,9700,15500,18200
8473.6,17923.49,-0.00028090530882059,49416,Bottom-left,6300,9700,15500,18200
8474,16163.878,0.0968335227168012,46512,Bottom-left,6300,9700,15500,18200
8474.195,18141.273,-0.0556367264642411,59296,Bottom-left,6300,9700,15500,18200
8474.96,17178.01,0.119279989601424,48127,Bottom-left,6300,9700,15500,18200
8476.086,10818.761,-0.0423196029434834,27599,Top-left,8100,11500,8200,11000
8478.15,9393.019,-0.0926365022796465,25951,Top-left,8100,11500,8200,11000
8480.597,10272.712,-0.133138469943612,26964,Top-left,8100,11500,8200,11000
8481.742,9434.062,-0.046111372517056,26001,Top-left,8100,11500,8200,11000
8482.648,17652.82,0.11149589134649,48995,Bottom-left,6300,9700,15500,18200
8483.186,16874.625,0.040665898078975,47641,Bottom-left,6300,9700,15500,18200
8483.224,10445.334,-0.102051787015961,27149,Top-left,8100,11500,8200,11000
8483.316,17863.334,0.020620087433262,49338,Bottom-left,6300,9700,15500,18200
8484.173,16609.58,0.0505629489011416,47190,Bottom-left,6300,9700,15500,18200
8486.02,17387.656,0.138729987455203,48533,Bottom-left,6300,9700,15500,18200
8486.117,16270.091,0.0768726716457801,46676,Bottom-left,6300,9700,15500,18200
8486.681,16300.068,0.109890127619203,46716,Bottom-left,6300,9700,15500,18200
8488,17275.996,-0.00406300066557502,48311,Bottom-left,6300,9700,15500,18200
8490.889,17241.248,0.235438500323922,48238,Bottom-left,6300,9700,15500,18200
8491.313,18115.58,-0.0790600195914493,59235,Bottom-left,6300,9700,15500,18200
8493.218,17821.104,0.0724759646017392,49257,Bottom-left,6300,9700,15500,18200
8495.027,17676.816,0.0691463957856912,49037,Bottom-left,6300,9700,15500,18200
8495.249,16725.09,-0.0305416334435585,47352,Bottom-left,6300,9700,15500,18200
8495.985,17572.969,0.0890491339330176,48857,Bottom-left,6300,9700,15500,18200
8496.68,8430.351,-0.05693563836613,24970,Top-left,8100,11500,8200,11000
8496.817,10613.277,0.0231750325947247,27306,Top-left,8100,11500,8200,11000
8499.406,15891.724,-0.0895652953398348,46153,Bottom-left,6300,9700,15500,18200
8499.742,17705.771,0.18495088854613,49085,Bottom-left,6300,9700,15500,18200
8499.767,16971.309,0.106691287365071,47779,Bottom-left,6300,9700,15500,18200
8500.025,17416.148,-0.0203564338915427,48576,Bottom-left,6300,9700,15500,18200
8502.425,10659.673,-0.0236207951836482,27403,Top-left,8100,11500,8200,11000
8502.575,10872.397,0.0971444341234047,27683,Top-left,8100,11500,8200,11000
8504.098,10796.389,0.0785585960253181,27587,Top-left,8100,11500,8200,11000
8504.359,16541.414,-0.0813840277497481,47085,Bottom-left,6300,9700,15500,18200
8504.37,9481.764,-0.0524534740223851,26034,Top-left,8100,11500,8200,11000
8504.426,9622.782,-0.144952277360759,26175,Top-left,8100,11500,8200,11000
8506.639,17194.914,0.0808273526972195,48169,Bottom-left,6300,9700,15500,18200
8506.753,10223.221,-0.166625473746106,26912,Top-left,8100,11500,8200,11000
8507.48,17519.545,0.110821412886531,48734,Bottom-left,6300,9700,15500,18200
8507.586,8329.45,-0.0749168213234903,24870,Top-left,8100,11500,8200,11000
8508.076,17765,-0.0287925471585371,49188,Bottom-left,6300,9700,15500,18200
8508.711,16142.732,0.0990865078543675,46479,Bottom-left,6300,9700,15500,18200
8509.577,15548.808,0.00983956205677417,45640,Bottom-left,6300,9700,15500,18200
8510.515,9172.658,-0.0228993003258952,25754,Top-left,8100,11500,8200,11000
8510.866,10420.503,-0.121015292192649,27123,Top-left,8100,11500,8200,11000
8511.336,16255.763,0.0425000510479672,46638,Bottom-left,6300,9700,15500,18200
8511.737,17309.225,0.0713008194996689,48390,Bottom-left,6300,9700,15500,18200
8511.804,16274.431,0.0959598404551734,46687,Bottom-left,6300,9700,15500,18200
8512.208,17610.33,0.0571175646043362,48939,Bottom-left,6300,9700,15500,18200
8513.264,17890.742,0.0412143221990954,49369,Bottom-left,6300,9700,15500,18200
8515.666,17800.242,0.000649455950944435,49246,Bottom-left,6300,9700,15500,18200
8515.997,16185.651,0.127020192739997,46549,Bottom-left,6300,9700,15500,18200
8516.229,18087.555,0.0398547042071529,59172,Bottom-left,6300,9700,15500,18200
8517.522,8475.012,-0.206743477717316,25024,Top-left,8100,11500,8200,11000
8517.752,17344.13,-0.0426476074453522,48437,Bottom-left,6300,9700,15500,18200
8517.89,16494.514,0.0080099567283149,47001,Bottom-left,6300,9700,15500,18200
8518.645,9209.962,-0.182930092849353,25785,Top-left,8100,11500,8200,11000
8520.22,17430.555,0.0854908595102331,48613,Bottom-left,6300,9700,15500,18200
8521.209,16724.465,-0.0274936352566483,47362,Bottom-left,6300,9700,15500,18200
8521.288,17164.297,0.168054296452683,48111,Bottom-left,6300,9700,15500,18200
8521.608,16568.473,-0.0534039075804161,47113,Bottom-left,6300,9700,15500,18200
8521.87,17043.242,-0.0500081082227226,47900,Bottom-left,6300,9700,15500,18200
8523.3955,17559.832,0.0424517015872919,48858,Bottom-left,6300,9700,15500,18200
8524.986,17374.22,0.1196262307814,48493,Bottom-left,6300,9700,15500,18200
8526.681,16346.594,-0.0513070201246114,46795,Bottom-left,6300,9700,15500,18200
8526.754,9334.884,0.00459598665763966,25906,Top-left,8100,11500,8200,11000
8527.379,17652.7,0.168580797471305,49006,Bottom-left,6300,9700,15500,18200
8529.296,16959.271,0.0873316430767902,47763,Bottom-left,6300,9700,15500,18200
8529.329,17250.75,0.0195849878838507,48278,Bottom-left,6300,9700,15500,18200
8529.621,16300.703,0.150879815224151,46717,Bottom-left,6300,9700,15500,18200
8530.468,10101.885,-0.144828677060612,26768,Top-left,8100,11500,8200,11000
8533.9,10586.819,0.091042558781209,27317,Top-left,8100,11500,8200,11000
8534.177,17481.19,0.0245909109311091,48702,Bottom-left,6300,9700,15500,18200
8534.519,17215.02,0.107558773070486,48194,Bottom-left,6300,9700,15500,18200
8536.069,16129,-0.0309574003283521,46461,Bottom-left,6300,9700,15500,18200
8536.094,16382.198,-0.0158034281396483,46840,Bottom-left,6300,9700,15500,18200
8537.235,17400.646,0.137160576804202,48548,Bottom-left,6300,9700,15500,18200
8537.345,16682.018,-0.0868106121095746,47300,Bottom-left,6300,9700,15500,18200
8538.044,8546.35,-0.175664092715282,25070,Top-left,8100,11500,8200,11000
8538.319,17284.172,0.249282956469979,48328,Bottom-left,6300,9700,15500,18200
8538.531,10816.145,0.108798074837826,27617,Top-left,8100,11500,8200,11000
8538.73,9275.68,0.0650376273940221,25842,Top-left,8100,11500,8200,11000
8540.076,16642.32,0.0472404092968883,47227,Bottom-left,6300,9700,15500,18200
8541.132,17602.596,0.0521640997997287,48921,Bottom-left,6300,9700,15500,18200
8541.198,18007.332,0.163392955159709,59084,Bottom-left,6300,9700,15500,18200
8542.745,17189.56,0.117057681828399,48154,Bottom-left,6300,9700,15500,18200
8542.759,16260.061,0.0750422007285342,46651,Bottom-left,6300,9700,15500,18200
8542.907,17778.352,0.0807481365182627,49206,Bottom-left,6300,9700,15500,18200
8543.322,16823.852,-0.0712236692869078,47528,Bottom-left,6300,9700,15500,18200
8543.434,10474.386,0.00290192285690491,27179,Top-left,8100,11500,8200,11000
8544.13,9967.944,-0.0269941263664468,26610,Top-left,8100,11500,8200,11000
8544.655,9450.888,-0.151515066657926,26012,Top-left,8100,11500,8200,11000
8544.926,10293.341,-0.170727951275874,26970,Top-left,8100,11500,8200,11000
8546.37,17427.754,0.260726390954613,48591,Bottom-left,6300,9700,15500,18200
8546.893,16791.34,0.122466527063674,47456,Bottom-left,6300,9700,15500,18200
8547.174,15680.712,-0.212652514706951,45819,Bottom-left,6300,9700,15500,18200
8548.474,17320.09,-0.0495751375887595,48398,Bottom-left,6300,9700,15500,18200
8549.162,16971.18,0.110349034968492,47780,Bottom-left,6300,9700,15500,18200
8552.3125,9668.746,-0.0975172568224999,26234,Top-left,8100,11500,8200,11000
8552.515,8676.933,-0.0639926085239793,25208,Top-left,8100,11500,8200,11000
8553.6875,16932.383,0.00714401546038894,47718,Bottom-left,6300,9700,15500,18200
8553.792,8744.448,-0.0716100935417094,25287,Top-left,8100,11500,8200,11000
8553.801,10701.195,0.102896023296998,27455,Top-left,8100,11500,8200,11000
8554.517,15932.669,-0.0514048948894152,46214,Bottom-left,6300,9700,15500,18200
8555.032,10540.349,-0.0112929239493533,27256,Top-left,8100,11500,8200,11000
8556.072,16197.238,0.0735206057520814,46555,Bottom-left,6300,9700,15500,18200
8557.887,17478.744,0.116935636044453,48682,Bottom-left,6300,9700,15500,18200
8558.058,17909.133,0.191881797298317,49398,Bottom-left,6300,9700,15500,18200
8558.434,10664.687,0.0356502234959048,27413,Top-left,8100,11500,8200,11000
8558.641,17214.812,0.179530732143581,48195,Bottom-left,6300,9700,15500,18200
8559.157,9624.717,-0.0731805035514125,26198,Top-left,8100,11500,8200,11000
8560.42,17342.043,0.304287459262539,48438,Bottom-left,6300,9700,15500,18200
8561.171,9205.61,-0.0857565311697657,25786,Top-left,8100,11500,8200,11000
8563.05,16869.424,0.0159257635613757,47615,Bottom-left,6300,9700,15500,18200
8564.444,16469.643,-0.035936990352671,46954,Bottom-left,6300,9700,15500,18200
8566.801,16148.257,0.206577133307482,46491,Bottom-left,6300,9700,15500,18200
8569.076,15725.018,0.0755310315970627,45900,Bottom-left,6300,9700,15500,18200
8570.736,17816.62,0.0409086511005997,49262,Bottom-left,6300,9700,15500,18200
8570.802,17294.867,0.110011305014612,48349,Bottom-left,6300,9700,15500,18200
8571.642,18198.682,-0.138039539337636,59355,Bottom-left,6300,9700,15500,18200
8573.032,17380.643,-0.0222979876490926,48510,Bottom-left,6300,9700,15500,18200
8573.92,17261.19,0.106542384762142,48287,Bottom-left,6300,9700,15500,18200
8574.7,10444.979,-0.052352960812803,27134,Top-left,8100,11500,8200,11000
8574.72,15600.221,-0.223871091735446,45721,Bottom-left,6300,9700,15500,18200
8574.732,16903.12,0.0476089331109509,47668,Bottom-left,6300,9700,15500,18200
8576.291,10731.102,0.093584707412699,27487,Top-left,8100,11500,8200,11000
8576.777,10970.887,-0.137901146917204,27806,Top-left,8100,11500,8200,11000
8577.055,17440.871,0.239902607138823,48620,Bottom-left,6300,9700,15500,18200
8577.267,9134.647,-0.176002562705946,25716,Top-left,8100,11500,8200,11000
8577.972,17630.984,0.271961006070325,48959,Bottom-left,6300,9700,15500,18200
8578.05,18002.336,0.144409641921816,59085,Bottom-left,6300,9700,15500,18200
8578.471,10809.476,-0.0283735613468483,27604,Top-left,8100,11500,8200,11000
8578.879,16076.779,0.217118951813331,46388,Bottom-left,6300,9700,15500,18200
8579.222,17844.14,0.218849016022997,49299,Bottom-left,6300,9700,15500,18200
8579.656,16807.316,-0.00348970722450864,47505,Bottom-left,6300,9700,15500,18200
8581.49,16384.248,0.04524543124913,46860,Bottom-left,6300,9700,15500,18200
8581.626,15816.186,0.0154558930265242,46055,Bottom-left,6300,9700,15500,18200
8581.711,17324.969,0.0555785805622415,48406,Bottom-left,6300,9700,15500,18200
8582.107,16580.887,-0.0159206010058896,47142,Bottom-left,6300,9700,15500,18200
8582.225,16940.336,0.118544829670089,47738,Bottom-left,6300,9700,15500,18200
8582.596,18051.572,-0.0240959403651149,59152,Bottom-left,6300,9700,15500,18200
8583.891,17206.463,-0.0313903709623152,48184,Bottom-left,6300,9700,15500,18200
8584.33,16505.068,0.0535413791943292,47025,Bottom-left,6300,9700,15500,18200
8584.5,16259.695,-0.00368025038868508,46660,Bottom-left,6300,9700,15500,18200
8586.478,17710.85,0.168680496121523,49102,Bottom-left,6300,9700,15500,18200
8586.632,10529.898,-0.145261647694575,27244,Top-left,8100,11500,8200,11000
8586.691,17468.559,0.0229117847656159,48683,Bottom-left,6300,9700,15500,18200
8589.292,16608.682,-0.104562408102056,47191,Bottom-left,6300,9700,15500,18200
8589.51,10159.82,-0.104376999168748,26825,Top-left,8100,11500,8200,11000
8590.128,16421.807,0.143035890149407,46900,Bottom-left,6300,9700,15500,18200
8591.158,15843.714,-0.0543378145623521,46089,Bottom-left,6300,9700,15500,18200
8593.34,17243.195,0.246457308741726,48250,Bottom-left,6300,9700,15500,18200
8595.072,17884.094,-0.0374519598377966,49361,Bottom-left,6300,9700,15500,18200
8595.579,16165.722,0.183329281581583,46506,Bottom-left,6300,9700,15500,18200
8597.119,17521.201,0.0284299215118065,48786,Bottom-left,6300,9700,15500,18200
8599.383,17396.305,0.0548577733461592,48558,Bottom-left,6300,9700,15500,18200
8601.642,10602.714,-0.0906990857404468,27334,Top-left,8100,11500,8200,11000
8603.435,9026.181,-0.0883478730649517,25594,Top-left,8100,11500,8200,11000
8604.318,15896.773,-0.0482762256868708,46166,Bottom-left,6300,9700,15500,18200
8605.85,17367.361,0.0937689269799844,48479,Bottom-left,6300,9700,15500,18200
8608.552,18071.871,-0.0590709009150487,59177,Bottom-left,6300,9700,15500,18200
8609.94,16242.961,0.11273552606978,46626,Bottom-left,6300,9700,15500,18200
8610.154,18145.531,-0.00930886863020362,59306,Bottom-left,6300,9700,15500,18200
8611.277,16259.449,0.13653304982001,46669,Bottom-left,6300,9700,15500,18200
8611.854,17758.21,0.189821221723458,49176,Bottom-left,6300,9700,15500,18200
8611.857,17282.035,0.100860791115567,48329,Bottom-left,6300,9700,15500,18200
8613.997,17154.994,-0.0123079833556651,48082,Bottom-left,6300,9700,15500,18200
8616.307,16429.336,0.0080099567283149,46895,Bottom-left,6300,9700,15500,18200
8616.377,17799.732,0.0596782963420449,49250,Bottom-left,6300,9700,15500,18200
8616.456,16848.266,-0.0244628408189076,47579,Bottom-left,6300,9700,15500,18200
8617.108,16344.283,-0.00646938034696379,46781,Bottom-left,6300,9700,15500,18200
8617.551,17455.715,0.0472088675554117,48661,Bottom-left,6300,9700,15500,18200
8618.392,10666.572,0.107459310919503,27414,Top-left,8100,11500,8200,11000
8618.596,9199.525,-0.108468203245636,25767,Top-left,8100,11500,8200,11000
8619.259,16884.004,-0.0512093970505268,47649,Bottom-left,6300,9700,15500,18200
8619.913,17931.354,-0.0569356383661301,49417,Bottom-left,6300,9700,15500,18200
8621.612,9935.579,0.1163249516354,26546,Top-left,8100,11500,8200,11000
8622.044,17425.955,0.101391079901561,48603,Bottom-left,6300,9700,15500,18200
8622.084,17126.348,0.0537148256836972,48035,Bottom-left,6300,9700,15500,18200
8622.441,16991.357,0.0521554949865573,47801,Bottom-left,6300,9700,15500,18200
8624.5625,10133.719,-0.00783836688641282,26804,Top-left,8100,11500,8200,11000
8624.738,9512.741,-0.209372342705356,26066,Top-left,8100,11500,8200,11000
8625.681,18166.3,-0.0592424882156288,59343,Bottom-left,6300,9700,15500,18200
8625.8545,17501.043,0.0520470599158449,48735,Bottom-left,6300,9700,15500,18200
8627.658,16201.216,-0.00108242658490734,46569,Bottom-left,6300,9700,15500,18200
8628.6455,17615.117,0.0825622135704571,48932,Bottom-left,6300,9700,15500,18200
8629.066,8653.472,-0.0220478130402927,25177,Top-left,8100,11500,8200,11000
8630.3545,10532.75,-0.141364911988908,27247,Top-left,8100,11500,8200,11000
8631.629,10823.2705,0.168759969024183,27624,Top-left,8100,11500,8200,11000
8631.878,17247.477,0.00973785034964882,48255,Bottom-left,6300,9700,15500,18200
8631.96,15505.3125,0.0644321849717442,45569,Bottom-left,6300,9700,15500,18200
8632.3125,16610.086,-0.00510797514299366,47192,Bottom-left,6300,9700,15500,18200
8632.762,15860.153,0.00330807569995875,46120,Bottom-left,6300,9700,15500,18200
8634.382,16166.788,0.00411322102264814,46520,Bottom-left,6300,9700,15500,18200
8634.72,16910.744,0.0274936352566483,47683,Bottom-left,6300,9700,15500,18200
8635.182,8200.701,-0.119258777031161,24737,Top-left,8100,11500,8200,11000
8635.672,17385.867,0.00590483399112637,48522,Bottom-left,6300,9700,15500,18200
8636.107,8535.931,-0.145269546714532,25085,Top-left,8100,11500,8200,11000
8637.027,15957.052,-0.0283595765245742,46259,Bottom-left,6300,9700,15500,18200
8637.314,9889.945,-0.0145045162377593,26505,Top-left,8100,11500,8200,11000
8637.944,17817.973,0.0599238610915502,49270,Bottom-left,6300,9700,15500,18200
8638.161,17293.7,0.0818980089484087,48350,Bottom-left,6300,9700,15500,18200
8638.44,17877.436,0.162995437361598,49355,Bottom-left,6300,9700,15500,18200
8638.886,16778.303,0.000607117111656396,47442,Bottom-left,6300,9700,15500,18200
8639.134,17315.617,0.0674758029471871,48399,Bottom-left,6300,9700,15500,18200
8639.318,17965.248,0.109474152455336,49494,Bottom-left,6300,9700,15500,18200
8639.431,17666.777,0.0266897334373907,49030,Bottom-left,6300,9700,15500,18200
8642.446,17212.844,-0.0409157249095003,48185,Bottom-left,6300,9700,15500,18200
8643.092,8755.935,-0.0504196386879446,25313,Top-left,8100,11500,8200,11000
8643.3125,16712.795,-0.0993667604945006,47338,Bottom-left,6300,9700,15500,18200
8644.305,17528.234,0.109611634529293,48787,Bottom-left,6300,9700,15500,18200
8644.373,17594.004,0.175580190457813,48912,Bottom-left,6300,9700,15500,18200
8647.931,16079.31,0.0544887486790892,46392,Bottom-left,6300,9700,15500,18200
8648.345,17452.105,0.235597446274721,48647,Bottom-left,6300,9700,15500,18200
8649.249,16420.484,-0.0461113725170558,46901,Bottom-left,6300,9700,15500,18200
8649.364,10351.564,-0.128911566309055,27052,Top-left,8100,11500,8200,11000
8649.371,17150.465,0.0209990757472038,48083,Bottom-left,6300,9700,15500,18200
8649.423,9739.264,-0.0199005322493478,26320,Top-left,8100,11500,8200,11000
8651.647,15726.288,-0.036814479192677,45901,Bottom-left,6300,9700,15500,18200
8651.671,15559.074,0.276836522983213,45656,Bottom-left,6300,9700,15500,18200
8652.498,17409.77,0.189628743342941,48565,Bottom-left,6300,9700,15500,18200
8657.934,17838.06,-0.0101748098981297,49300,Bottom-left,6300,9700,15500,18200
8658.497,17271.652,0.0132689665295541,48312,Bottom-left,6300,9700,15500,18200
8658.769,18147.977,-0.0187835423287444,59302,Bottom-left,6300,9700,15500,18200
8659.785,9586.264,-0.21756774356639,26131,Top-left,8100,11500,8200,11000
8660.528,8848.221,-0.00173420381922336,25401,Top-left,8100,11500,8200,11000
8661.074,18024.281,-0.0191161940550276,59123,Bottom-left,6300,9700,15500,18200
8661.522,16318.56,0.0296584884264632,46748,Bottom-left,6300,9700,15500,18200
8663.492,16946.393,-0.0188342225773889,47726,Bottom-left,6300,9700,15500,18200
8663.694,9938.317,-0.0432128906776007,26573,Top-left,8100,11500,8200,11000
8665.435,16215.668,-0.000649455950944435,46583,Bottom-left,6300,9700,15500,18200
8666.124,17680.693,0.14873606601955,49058,Bottom-left,6300,9700,15500,18200
8666.156,16818.111,0.00651274520584912,47519,Bottom-left,6300,9700,15500,18200
8666.208,10764.103,-0.140533406975304,27543,Top-left,8100,11500,8200,11000
8666.402,16473.723,0.0145045162377593,46979,Bottom-left,6300,9700,15500,18200
8667.161,18079.488,-0.0119066924339817,59193,Bottom-left,6300,9700,15500,18200
8667.3955,17332.879,-0.0143169922109486,48416,Bottom-left,6300,9700,15500,18200
8667.584,17716.229,-0.0337598543598421,49103,Bottom-left,6300,9700,15500,18200
8667.88,9998.0625,0.0455617108477166,26653,Top-left,8100,11500,8200,11000
8668.288,16154.612,0.0978959696991673,46496,Bottom-left,6300,9700,15500,18200
8668.758,9258.377,-0.0954700247888339,25828,Top-left,8100,11500,8200,11000
8668.8125,10711.304,-0.0638766132670971,27468,Top-left,8100,11500,8200,11000
8669.068,18115.543,-0.0329146843965013,59248,Bottom-left,6300,9700,15500,18200
8669.123,17207.791,0.159126345708242,48196,Bottom-left,6300,9700,15500,18200
8669.731,16679.225,-0.0309574003283521,47301,Bottom-left,6300,9700,15500,18200
8670.069,17163.55,0.0888628328214806,48103,Bottom-left,6300,9700,15500,18200
8670.307,10681.602,0.0159199090076714,27434,Top-left,8100,11500,8200,11000
8670.351,15866.395,0.177251180142866,46129,Bottom-left,6300,9700,15500,18200
8670.663,16262.282,0.018401251943426,46661,Bottom-left,6300,9700,15500,18200
8671.343,17774.191,0.0598125243887521,49196,Bottom-left,6300,9700,15500,18200
8671.446,15902.016,-0.0513070201246114,46185,Bottom-left,6300,9700,15500,18200
8672.041,16189.674,-0.00108242658490734,46550,Bottom-left,6300,9700,15500,18200
8673.368,10401.44,-0.0496574734878969,27096,Top-left,8100,11500,8200,11000
8673.783,10093.161,-0.0591004915359448,26757,Top-left,8100,11500,8200,11000
8674.265,17495.607,0.150321645447889,48713,Bottom-left,6300,9700,15500,18200
